distance matrix	population:	AFR___GWD	AFR___ACB	AFR___GWD	AFR___LWK	SAS___BEB	AFR___ACB	AMR___PUR	EAS___CDX	EAS___KHV	EAS___CHS
NEW__ENSG00000175426___PCSK1__dist_max___BOOT465	0.973458199499299	1.0068096776442605	0.9420005462691841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT466	0.9739227118741514	1.0085837573657823	0.9408910198704051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT467	0.9732895956571106	1.007670394821847	0.9402676103574588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT468	0.9751674356675737	1.0088014920001214	0.9426606563177792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT469	0.9754488923158229	1.007323026851089	0.9444783685696072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT470	0.9768180590793082	1.0075244126878853	0.9469599857440841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT471	0.9763278230725726	1.0051970285225056	0.9485614380072542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT472	0.9753454083181782	1.0030027396424444	0.9493843265408913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT473	0.9773744331838367	1.0053420592040074	0.9507773106841519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT474	0.9770607721223816	1.0030159871996003	0.9521640177737783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT475	0.9777467422048409	1.0041387043676955	0.9524937192127464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT476	0.9786038317799114	1.0053975597586866	0.9532354746549951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT477	0.9795363065302843	1.0045120380723138	0.9555588320913886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT478	0.9787639648072167	1.0034446754272806	0.9549905401097344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT479	0.980100878244827	1.0056408302250774	0.9555764367372265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT480	0.9797383286074728	1.0062917599872434	0.9546194993545938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT481	0.9799094569575917	1.008584670285059	0.9525702222438743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT482	0.9790021587377484	1.0078121645762543	0.9517256088320508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT483	0.9791273327347314	1.0094821624624044	0.95088455592976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT484	0.9794230881005712	1.0111850662339639	0.950238234104824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT485	0.9797176315911242	1.0128820737630946	0.949594366888718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT486	0.9806306362181689	1.0114434956563492	0.9520599306550498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT487	0.9809215218218085	1.0104861561666345	0.9535120637472486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT488	0.9822296073917605	1.0106925432608809	0.9555923484019606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT489	0.9814689498489413	1.0098161022361736	0.954653233865689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT490	0.9812492609409801	1.0099505686170287	0.9539041732203645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT491	0.9798957494221012	1.0077126099706613	0.9532827286161264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT492	0.9791446296349255	1.0069885037284083	0.952365604787597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT493	0.9804428475447684	1.0091166322860818	0.9530816883278203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT494	0.9808671592845193	1.0103192312946727	0.952465752424866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT495	0.9821568492121828	1.0105229475888722	0.9548790303489261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT496	0.9814981629501396	1.0097683576347485	0.9543686233180844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT497	0.9827814649873853	1.0104610054379695	0.9566970826744647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT498	0.983197759432219	1.0116518758001034	0.9556203867322213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT499	0.9828427111476581	1.010899285834163	0.9563227690479336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT500	0.9830162338075605	1.0113824126678526	0.9566280088394916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT501	0.983128939973673	1.0129894900109075	0.9558076742499979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT502	0.9839313012499858	1.0142740934810222	0.9563788461918197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT503	0.9826044310140368	1.012076861879389	0.9555751860366187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT504	0.9805659016981718	1.009889129466945	0.953434571335588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT505	0.9803545433745302	1.0089676099276843	0.954132108951844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT506	0.9806052855924995	1.0103604333678118	0.9529089423338661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT507	0.979162194243109	1.009442011262143	0.9511275857350592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT508	0.9793401723668517	1.0096245451626087	0.9518884916022502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT509	0.980597217232473	1.0118620748272062	0.9525831137696785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT510	0.9785869628026469	1.0098146976599367	0.9508242530786613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT511	0.9798404776495044	1.0102752293577824	0.9529985051155925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT512	0.978927666688689	1.0104548392152284	0.9512323593193523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT513	0.977504934932009	1.0085863992139377	0.9504412954041801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT514	0.9779183448498739	1.0079537998954304	0.9521442413008494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT515	0.9791633475203146	1.0084280880220104	0.9543980617730807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT516	0.978448628336677	1.0074283297269353	0.953706843807341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT517	0.9786103167174626	1.0055793407375448	0.9558500282609876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT518	0.9782772847931311	1.0062510888880976	0.9552521593758523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT519	0.9784386777812994	1.004247772223412	0.9572043660929126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT520	0.978237545474628	1.0044534230265745	0.9564929424350109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT521	0.9783550493100843	1.003757750685611	0.9581133610949801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT522	0.9801883197123633	1.0053499244991073	0.9603251684080459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT523	0.9820148768640125	1.007365570145515	0.9619832087041255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT524	0.9829436859741028	1.0067732844572572	0.9641797470316069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT525	0.9836538547426165	1.0089512615329406	0.9635601640634747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT526	0.9842611373094704	1.0099574722230615	0.9642793380484596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT527	0.9854664356280832	1.0104183802160251	0.9665283294322266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT528	0.9840709295177421	1.0095345921845227	0.9646357459601709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT529	0.9858700497996373	1.011691883282585	0.9662696888205714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT530	0.9851611370004237	1.010995003510474	0.9650681198909883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT531	0.9869516006717901	1.0130712617636903	0.9662788820245051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT532	0.9870928597472172	1.0151396316101995	0.9645674033683246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT533	0.9866399667130532	1.016121762176028	0.9628619767542089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT534	0.9873879039816919	1.016553647081097	0.9640704596236139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT535	0.98761205198774	1.018055982670562	0.9630490167480574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT536	0.987863479931646	1.0195864079438623	0.9624442858489216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT537	0.9872862322728451	1.0188881293376997	0.9615827084400275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT538	0.987873407931372	1.0198553954440286	0.9622879799539901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT539	0.9885562849525772	1.0189706624885935	0.9644227485485637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT540	0.9866416156247041	1.0170172583529011	0.9624586721285792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT541	0.9874494995157412	1.0190459479106397	0.9617637938105617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT542	0.9871146494256258	1.0196715894316937	0.9609041172476921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT543	0.9878493463320379	1.0201051500178921	0.962255156800943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT544	0.9900218957197107	1.022118580072964	0.9644348724274294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT545	0.9906934408662318	1.0212387294282275	0.9664468622016079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT546	0.9922735884316486	1.022706886346167	0.9685453980879926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT547	0.993420988144424	1.0239421654203809	0.9700736693818214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT548	0.9927211166804362	1.0229669371250136	0.9689031784607518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT549	0.9921473925656743	1.0221570893289345	0.9682248270018137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT550	0.991932059318632	1.021024655948192	0.9688454209426502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT551	0.992292002036087	1.0222529398341351	0.9679920278697071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT552	0.9919952626572469	1.0237335365903406	0.9660114111779677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT553	0.99313068781594	1.024277415014292	0.9680831816084833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT554	0.9917859266288886	1.023312197855496	0.9664260039410534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT555	0.9915731914284739	1.0237312578202633	0.9657600540459554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT556	0.9914425531017322	1.0231394947475125	0.9662486257187388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT557	0.9915288700608139	1.0240674043349691	0.9656492071586184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT558	0.9918850071250527	1.0227805906967533	0.9669553975436103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT559	0.9920106748126458	1.0207632164862805	0.9689118000961098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT560	0.9915706453220755	1.0216895493458003	0.9670104652791075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT561	0.9908904017134553	1.0209001323486735	0.9661703484831453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT562	0.9900383109783075	1.0213171462742638	0.9642971686615373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT563	0.9894837510235954	1.0200493928659504	0.9636264990245001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT564	0.9896258953999408	1.0202124641123922	0.963824623795555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT565	0.9890740485972093	1.0196146202367338	0.9630944124235448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT566	0.9887504802111572	1.0201510449459141	0.9622697057994828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT567	0.9875643673169133	1.0184519270346166	0.9613118960441546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT568	0.9876956016538774	1.0204492463719854	0.9594548551958871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT569	0.9878396169535276	1.0206103119926866	0.9600653312378978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT570	0.9876394746864906	1.02100906376065	0.9591177390167167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT571	0.988192113367916	1.021105565865918	0.9605904803961521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT572	0.9888350535330529	1.0230188738945152	0.9600166275907533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT573	0.9876612036107507	1.0222430647333407	0.9584410807173718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT574	0.9880140314423381	1.0232590393156	0.9575034741936952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT575	0.9882215090452291	1.0225050139604137	0.9588000902187552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT576	0.989317779270751	1.0244675354858315	0.9590607794417025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT577	0.9884906803049337	1.0224557092167208	0.9593056292734454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT578	0.9881748551780588	1.0218130152033646	0.9595062959730452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT579	0.9874047166350556	1.0211452326756472	0.9589663477995426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT580	0.9869490078473461	1.020583318779446	0.9582647477187912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT581	0.9880379105598188	1.020678833616622	0.9603095612378474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT582	0.98784155073691	1.0196125941837615	0.9605502443070847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT583	0.9865733478138453	1.018953244940658	0.9586910650234696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT584	0.9854257105883869	1.016977169274842	0.9576215419846839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT585	0.9865096249380817	1.018852882009547	0.9581084554098946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT586	0.9867414584395718	1.0182107635562323	0.9593024059681151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT587	0.9868313367842528	1.0194028034316276	0.9587454291113199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT588	0.9888428494750484	1.0211729464825023	0.960704119460186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT589	0.989376613019288	1.0220526715740565	0.9611718923216637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT590	0.9904450206773732	1.0224482255890799	0.9630336267462953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT591	0.9893040337064387	1.021541173014758	0.9615014774301143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT592	0.9901143669238657	1.0234516045271682	0.9610621138230907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT593	0.9908457755296693	1.0227204468776077	0.9630606058765021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT594	0.991041899238078	1.0218178498615194	0.964024937534845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT595	0.9908447289684997	1.020618259371392	0.9642689013046393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT596	0.9920391556934139	1.022515279686817	0.9646002187932261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT597	0.9936211129709651	1.0244061118919572	0.965675561126193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT598	0.9928155557423443	1.0225356792267342	0.9662488381796854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT599	0.9934220463824617	1.02441995814408	0.9657166149500143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT600	0.9944662801952877	1.0262981216487308	0.9662882526405339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT601	0.9938263275458875	1.0256632194582165	0.9655879856388883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT602	0.9941526848439644	1.0267149920790852	0.9649756519630099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT603	0.9935153925025634	1.026081539254067	0.9644357155454838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT604	0.9943029490616625	1.0271919765204103	0.9647625797306599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT605	0.9936675065679021	1.0261539517382483	0.9639877809567926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT606	0.9937431878470362	1.0253578019365488	0.9652105232626176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT607	0.9945264924610909	1.0255763678048533	0.9666311663272315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT608	0.9951708795382213	1.0266796702782588	0.9668101664904148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT609	0.9961969684712428	1.0270437743579737	0.9686059886515258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT610	0.9969725673947161	1.0265000621511122	0.9705389830458088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT611	0.9971533077746323	1.0259377063662853	0.9717437736077141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT612	0.9977400545147158	1.0251497005987744	0.9735227073469819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT613	0.9978451575369729	1.023421407169069	0.9754389578291253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT614	0.9984289020875187	1.0249437505418921	0.9746563845144739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT615	0.9994399754515761	1.0267736222522899	0.9752036294669474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT616	0.9984032617100037	1.0248893497485008	0.9747566446836377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT617	0.9991666349763408	1.0243559397117474	0.9766003821240478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT618	0.9985364186867633	1.023197462895993	0.9760685931485377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT619	0.9983346554650971	1.0232826395341443	0.9752947929383428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
